name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumBridgeheadAtoms,NumAtomStereoCenters,CrippenClogP
LUMATEPERONE,CHEMBL3306803,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,2019,,Small molecule,False,True,False,False,False,False,False,True,393.221640736,4.0,0.0,5.0,0.0,0.4583333333333333,5.0,2.0,3.0,1.0,3.0,0.0,3.0,0.0,2.0,3.9165000000000036
BISMUTH SUBGALLATE,CHEMBL1592101,O=C(O)c1cc(O)c2c(c1)O[Bi](O)O2,2018.0,Internal deodorant,Small molecule,False,True,False,False,False,False,False,True,393.98901158,6.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.16120000000000007
TRIAMCINOLONE,CHEMBL1451,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,1957,Glucocorticoid,Small molecule,False,True,False,False,True,False,False,True,394.1791668039999,6.0,4.0,2.0,0.0,0.7142857142857143,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,8.0,0.6204999999999998
DIFLUCORTOLONE,CHEMBL509924,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,not found,Glucocorticoid,Small molecule,False,True,False,False,True,False,False,False,394.19556581599994,4.0,2.0,2.0,0.0,0.7272727272727273,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,9.0,2.728800000000001
GEMEPROST,CHEMBL1908315,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,not found,Prostaglandin,Small molecule,False,True,False,False,True,False,False,False,394.2719243159999,5.0,2.0,12.0,0.0,0.7391304347826086,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.9756000000000036
CEFDINIR,CHEMBL927,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,1997,Antibacterial,Small molecule,False,True,False,False,True,False,False,True,395.0358105160001,10.0,5.0,5.0,2.0,0.21428571428571427,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,-0.17179999999999884
KETANSERIN,CHEMBL51,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,not found,Serotonin Antagonist,Small molecule,False,True,False,False,True,False,False,False,395.16451978399994,6.0,1.0,5.0,0.0,0.3181818181818182,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.423800000000001
SULCONAZOLE,CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,1985,SULCONAZOLE NITRATE,Small molecule,False,True,False,False,False,False,True,False,396.00215252000004,2.0,0.0,6.0,0.0,0.16666666666666666,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.518000000000003
CEPHALOTHIN,CHEMBL617,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,1974,CEPHALOTHIN SODIUM,Small molecule,False,True,False,False,True,True,False,False,396.04497823200006,8.0,2.0,6.0,2.0,0.375,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,0.5923000000000007
MIRABEGRON,CHEMBL2095212,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,2012,,Small molecule,False,True,False,False,False,False,False,True,396.16199700799996,6.0,5.0,9.0,1.0,0.23809523809523808,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.7722000000000007
ESTRADIOL CYPIONATE,CHEMBL1200973,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,1979,Estrogen,Small molecule,False,True,False,False,True,True,False,False,396.26644501199996,3.0,1.0,4.0,0.0,0.7307692307692307,5.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,6.130500000000006
ERGOCALCIFEROL,CHEMBL1536,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,1941,Vitamin (antirachitic),Small molecule,False,True,False,False,True,True,False,True,396.339216028,1.0,1.0,5.0,0.0,0.7142857142857143,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,7.641000000000008
SULFASALAZINE,CHEMBL421,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1950,Antibacterial,Small molecule,False,True,False,False,False,False,False,True,398.068490548,9.0,3.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.7016000000000013
DAROLUTAMIDE,CHEMBL4297185,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,2019,,Small molecule,False,True,False,False,False,False,False,True,398.1258015280001,8.0,3.0,6.0,1.0,0.2631578947368421,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.6700799999999996
FINAFLOXACIN,CHEMBL1908370,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,2014,,Small molecule,False,True,False,False,False,False,True,False,398.13903330799997,8.0,2.0,3.0,0.0,0.45,5.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,1.2223799999999996
SUNITINIB,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,2006,SUNITINIB MALATE,Small molecule,False,True,False,False,False,False,False,True,398.211804324,6.0,3.0,7.0,2.0,0.36363636363636365,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.3349400000000013
PHOLCODINE,CHEMBL2105224,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,not found,,Small molecule,False,True,False,False,True,False,False,False,398.22055743999994,6.0,1.0,4.0,0.0,0.6521739130434783,6.0,1.0,5.0,2.0,3.0,0.0,3.0,2.0,5.0,1.2034999999999998
DIHYDROTACHYSTEROL,CHEMBL2356023,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@@]21C,not found,,Small molecule,False,True,False,False,True,False,False,False,398.354866092,1.0,1.0,5.0,0.0,0.7857142857142857,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,7.720900000000009
ADEMETIONINE,CHEMBL1088977,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,not found,,Small molecule,False,True,False,False,True,False,False,False,399.14451525609,11.0,7.0,7.0,0.0,0.6,3.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,6.0,-1.9221999999999972
COLCHICINE,CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,1961,Suppressant (gout),Small molecule,False,True,False,False,False,False,False,True,399.16818752,7.0,1.0,5.0,1.0,0.36363636363636365,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.871600000000001
THIETHYLPERAZINE,CHEMBL1378,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,1961,THIETHYLPERAZINE MALEATE,Small molecule,False,True,False,False,False,True,True,True,399.180289928,3.0,0.0,6.0,0.0,0.45454545454545453,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,5.0388000000000055
TESTOSTERONE ENANTHATE,CHEMBL1200335,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1953,Androgen,Small molecule,False,True,False,False,True,True,False,False,400.29774513999996,3.0,0.0,6.0,0.0,0.8461538461538461,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,6.400500000000007
ALFACALCIDOL,CHEMBL1601669,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,not found,,Small molecule,False,True,False,False,True,False,False,False,400.3341306479999,2.0,2.0,6.0,0.0,0.7777777777777778,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,6.589800000000009
CALCIFEDIOL,CHEMBL1040,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,1980,CALCIFEDIOL,Small molecule,False,True,False,False,True,False,False,True,400.334130648,2.0,2.0,6.0,0.0,0.7777777777777778,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,6.733900000000008
OXACILLIN,CHEMBL819,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1971,OXACILLIN SODIUM,Small molecule,False,True,False,False,True,True,False,True,401.104541708,8.0,2.0,4.0,2.0,0.3684210526315789,4.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,1.89532
MOXIFLOXACIN,CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1999,MOXIFLOXACIN HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True,401.17508446799997,7.0,2.0,4.0,0.0,0.5238095238095238,5.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,2.3705000000000007
RISDIPLAM,CHEMBL4297528,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,2020,,Small molecule,False,True,False,False,False,False,False,True,401.19640835600006,8.0,1.0,2.0,0.0,0.36363636363636365,6.0,4.0,2.0,2.0,5.0,4.0,1.0,0.0,0.0,1.9632399999999994
ROFLUMILAST,CHEMBL193240,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,2011,,Small molecule,False,True,False,False,False,False,False,True,402.03495410799997,5.0,1.0,7.0,1.0,0.29411764705882354,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.030900000000003
PREDNISOLONE ACETATE,CHEMBL1152,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1955,Glucocorticoid,Small molecule,False,True,False,False,True,True,True,True,402.20423868,6.0,2.0,3.0,0.0,0.6956521739130435,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,2.1284
CORTISONE ACETATE,CHEMBL1650,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,1950,Glucocorticoid,Small molecule,False,True,False,False,True,True,False,True,402.20423868,6.0,1.0,3.0,0.0,0.7391304347826086,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,2.560600000000001
CLASCOTERONE,CHEMBL3590187,CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,2020,,Small molecule,False,True,False,False,True,False,True,False,402.24062418799997,5.0,1.0,4.0,0.0,0.7916666666666666,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,3.7717000000000027
DEHYDROCHOLIC ACID,CHEMBL514446,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,not found,Choleretic,Small molecule,False,True,False,False,True,False,False,False,402.24062418799997,5.0,1.0,4.0,0.0,0.8333333333333334,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,4.073300000000003
LESINURAD,CHEMBL2105720,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,2015,,Small molecule,False,True,False,False,False,False,False,True,402.999009788,5.0,1.0,5.0,0.0,0.23529411764705882,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.2371000000000025
PHTHALYLSULFATHIAZOLE,CHEMBL1524273,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,not found,,Small molecule,False,True,False,False,False,False,False,False,403.02966251600003,8.0,3.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.894400000000001
PERPHENAZINE,CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1957,Antipsychotic,Small molecule,False,True,False,False,False,True,False,True,403.14851113199995,4.0,1.0,6.0,0.0,0.42857142857142855,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,3.942700000000003
METERGOLINE,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,not found,,Small molecule,False,True,False,False,True,False,False,False,403.22597716800004,5.0,1.0,4.0,1.0,0.4,5.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,4.064700000000003
HEXACHLOROPHENE,CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,1949,"Anti-Infective, Topical; Detergent",Small molecule,False,True,False,False,False,False,True,False,403.849895512,2.0,2.0,2.0,0.0,0.07692307692307693,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609000000000001
SULFOXONE,CHEMBL1570,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,1982,SULFOXONE SODIUM,Small molecule,False,True,False,False,False,False,False,True,404.017049232,8.0,4.0,8.0,0.0,0.14285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7015999999999998
SULFINPYRAZONE,CHEMBL832,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,1959,Uricosuric,Small molecule,False,True,False,False,False,False,False,True,404.1194635,5.0,0.0,6.0,2.0,0.13043478260869565,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.795500000000003
OZANIMOD,CHEMBL3707247,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,2020,OZANIMOD HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,404.184840628,7.0,2.0,7.0,0.0,0.34782608695652173,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.631680000000002
FLUNARIZINE,CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,9999,FLUNARIZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,False,404.206405272,2.0,0.0,6.0,0.0,0.23076923076923078,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.3852000000000055
HYDROCORTISONE ACETATE,CHEMBL1091,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1951,Glucocorticoid,Small molecule,False,True,False,False,True,True,True,False,404.219888744,6.0,2.0,3.0,0.0,0.782608695652174,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,2.3524000000000003
BENZQUINAMIDE,CHEMBL1201250,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1974,BENZQUINAMIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False,404.23112212399997,7.0,0.0,6.0,1.0,0.6363636363636364,3.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,2.423
LOVASTATIN,CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1987,Inhibitor (HMG-CoA reductase); Antihyperlipidemic,Small molecule,False,True,False,False,True,False,False,True,404.2562742519999,5.0,1.0,6.0,0.0,0.75,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,8.0,4.195500000000004
ELIGLUSTAT,CHEMBL2110588,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,2014,ELIGLUSTAT TARTRATE,Small molecule,False,True,False,False,False,False,False,True,404.26750763199993,6.0,2.0,11.0,1.0,0.6956521739130435,3.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,3.4323000000000023
CEPHALOGLYCIN,CHEMBL1200971,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,1970,Antibacterial,Small molecule,False,True,False,False,True,False,False,True,405.09945632800003,9.0,4.0,6.0,2.0,0.3333333333333333,3.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,-0.01189999999999758
CABOTEGRAVIR,CHEMBL2403238,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,2021,CABOTEGRAVIR SODIUM,Small molecule,False,True,False,False,False,True,False,True,405.113627084,8.0,2.0,3.0,2.0,0.3157894736842105,4.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,0.9626999999999997
NEBIVOLOL,CHEMBL434394,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,2007,NEBIVOLOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,405.17516472,5.0,3.0,6.0,0.0,0.45454545454545453,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,2.363600000000001
CLOMIPHENE,CHEMBL2355051,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1967,CLOMIPHENE CITRATE,Small molecule,False,True,False,False,False,False,False,True,405.185942196,2.0,0.0,9.0,0.0,0.23076923076923078,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562600000000006
TOREMIFENE,CHEMBL1655,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,1997,TOREMIFENE CITRATE,Small molecule,False,True,False,False,False,False,False,True,405.185942196,2.0,0.0,9.0,0.0,0.23076923076923078,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.215000000000006
IMIDAPRIL,CHEMBL317094,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,not found,,Small molecule,False,True,False,False,False,False,False,False,405.189985584,9.0,2.0,9.0,3.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.8762000000000008
LISINOPRIL,CHEMBL419213,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1987,LISINOPRIL,Small molecule,False,True,False,False,False,False,False,True,405.22637109199997,8.0,5.0,12.0,1.0,0.5714285714285714,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.2352000000000007
PENAMECILLIN,CHEMBL2106988,CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,not found,Antibacterial,Small molecule,False,True,False,False,True,False,False,False,406.11985742400003,8.0,1.0,6.0,2.0,0.47368421052631576,3.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,0.8400000000000005
LORLATINIB,CHEMBL3286830,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,2018,,Small molecule,False,True,False,False,True,False,False,True,406.155352068,8.0,2.0,0.0,1.0,0.23809523809523808,4.0,3.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,2.8006800000000016
CARVEDILOL,CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1995,CARVEDILOL PHOSPHATE,Small molecule,False,True,False,False,False,False,False,True,406.189257312,6.0,3.0,10.0,0.0,0.25,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.738000000000002
LINCOMYCIN,CHEMBL1447,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,1964,LINCOMYCIN HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,True,406.2137578079999,8.0,5.0,7.0,1.0,0.9444444444444444,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,9.0,-0.8569999999999971
NANDROLONE PHENPROPIONATE,CHEMBL1200412,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,1959,Androgen,Small molecule,False,True,False,False,True,True,False,False,406.25079494799996,3.0,0.0,4.0,0.0,0.6296296296296297,5.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,5.672800000000006
SITAGLIPTIN,CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,2006,SITAGLIPTIN PHOSPHATE,Small molecule,False,True,False,False,False,False,False,True,407.11807942,6.0,2.0,4.0,1.0,0.4375,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0164999999999997
TRIFLUOPERAZINE,CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1959,TRIFLUOPERAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True,407.164303428,3.0,0.0,4.0,0.0,0.42857142857142855,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,4.945600000000005
DAPAGLIFLOZIN,CHEMBL429910,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,2014,DAPAGLIFLOZIN PROPYLENE GLYCOL,Small molecule,False,True,False,False,True,False,False,True,408.1339662,6.0,4.0,6.0,0.0,0.42857142857142855,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.8443999999999996
AMLODIPINE,CHEMBL1491,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,1992,AMLODIPINE BENZOATE,Small molecule,False,True,False,False,False,False,False,True,408.14519958,7.0,3.0,8.0,0.0,0.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.266300000000001
LEVAMLODIPINE,CHEMBL2111097,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,2019,LEVAMLODIPINE MALEATE,Small molecule,False,True,False,False,False,False,False,True,408.14519958,7.0,3.0,8.0,0.0,0.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.266300000000001
TAMSULOSIN,CHEMBL836,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,1997,TAMSULOSIN HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,408.17189299599994,7.0,3.0,11.0,0.0,0.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3409000000000004
CHOLIC ACID,CHEMBL205596,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,2015,,Small molecule,False,True,False,False,True,False,False,True,408.2875743799999,5.0,4.0,4.0,0.0,0.9583333333333334,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,3.4487000000000028
MILTEFOSINE,CHEMBL125,CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C,2014,,Small molecule,False,True,False,False,False,False,False,True,408.32372203409,5.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.307500000000008
EZETIMIBE,CHEMBL1138,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,2002,,Small molecule,False,True,False,False,False,False,False,True,409.148949972,4.0,2.0,6.0,1.0,0.20833333333333334,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,4.888300000000004
TRIFLUPERIDOL,CHEMBL15023,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,not found,Antipsychotic,Small molecule,False,True,False,False,False,False,False,False,409.16649185600005,3.0,1.0,6.0,0.0,0.4090909090909091,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.791000000000004
BUTOCONAZOLE,CHEMBL1295,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,1985,BUTOCONAZOLE NITRATE,Small molecule,False,True,False,False,False,False,True,False,410.017802584,2.0,0.0,7.0,0.0,0.21052631578947367,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.637000000000003
CEFTIBUTEN,CHEMBL1605,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,1995,Antibacterial,Small molecule,False,True,False,False,True,False,False,True,410.035476168,10.0,5.0,6.0,2.0,0.26666666666666666,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,-0.0481999999999998
LEMBOREXANT,CHEMBL3545367,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,2020,,Small molecule,False,True,False,False,False,False,False,True,410.15543232000005,6.0,1.0,6.0,1.0,0.2727272727272727,4.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.742040000000002
PIPERACETAZINE,CHEMBL1584,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1969,Antipsychotic,Small molecule,False,True,False,False,False,False,False,True,410.2027992,4.0,1.0,7.0,0.0,0.4583333333333333,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,4.976400000000005
RISPERIDONE,CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1993,Neuroleptic,Small molecule,False,True,False,False,False,True,False,True,410.211804324,6.0,0.0,4.0,0.0,0.5217391304347826,5.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,3.5904200000000026
