name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,oral,parenteral,topical
MOXIFLOXACIN,CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1999,MOXIFLOXACIN HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True
RISDIPLAM,CHEMBL4297528,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,2020,,Small molecule,False,True,False,False,False,True,False,False
ROFLUMILAST,CHEMBL193240,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,2011,,Small molecule,False,True,False,False,False,True,False,False
PREDNISOLONE ACETATE,CHEMBL1152,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1955,Glucocorticoid,Small molecule,False,True,False,False,True,True,True,True
CORTISONE ACETATE,CHEMBL1650,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,1950,Glucocorticoid,Small molecule,False,True,False,False,True,True,True,False
CLASCOTERONE,CHEMBL3590187,CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,2020,,Small molecule,False,True,False,False,True,False,False,True
DEHYDROCHOLIC ACID,CHEMBL514446,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,not found,Choleretic,Small molecule,False,True,False,False,True,False,False,False
LESINURAD,CHEMBL2105720,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,2015,,Small molecule,False,True,False,False,False,True,False,False
PHTHALYLSULFATHIAZOLE,CHEMBL1524273,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,not found,,Small molecule,False,True,False,False,False,False,False,False
PERPHENAZINE,CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1957,Antipsychotic,Small molecule,False,True,False,False,False,True,True,False
METERGOLINE,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,not found,,Small molecule,False,True,False,False,True,False,False,False
HEXACHLOROPHENE,CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,1949,"Anti-Infective, Topical; Detergent",Small molecule,False,True,False,False,False,False,False,True
SULFOXONE,CHEMBL1570,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,1982,SULFOXONE SODIUM,Small molecule,False,True,False,False,False,True,False,False
SULFINPYRAZONE,CHEMBL832,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,1959,Uricosuric,Small molecule,False,True,False,False,False,True,False,False
OZANIMOD,CHEMBL3707247,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,2020,OZANIMOD HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
FLUNARIZINE,CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,9999,FLUNARIZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,False
HYDROCORTISONE ACETATE,CHEMBL1091,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1951,Glucocorticoid,Small molecule,False,True,False,False,True,False,True,True
BENZQUINAMIDE,CHEMBL1201250,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1974,BENZQUINAMIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,True
LOVASTATIN,CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1987,Inhibitor (HMG-CoA reductase); Antihyperlipidemic,Small molecule,False,True,False,False,True,True,False,False
ELIGLUSTAT,CHEMBL2110588,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,2014,ELIGLUSTAT TARTRATE,Small molecule,False,True,False,False,False,True,False,False
CEPHALOGLYCIN,CHEMBL1200971,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,1970,Antibacterial,Small molecule,False,True,False,False,True,True,False,False
CABOTEGRAVIR,CHEMBL2403238,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,2021,CABOTEGRAVIR SODIUM,Small molecule,False,True,False,False,False,True,True,False
NEBIVOLOL,CHEMBL434394,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,2007,NEBIVOLOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
CLOMIPHENE,CHEMBL2355051,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1967,CLOMIPHENE CITRATE,Small molecule,False,True,False,False,False,True,False,False
TOREMIFENE,CHEMBL1655,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,1997,TOREMIFENE CITRATE,Small molecule,False,True,False,False,False,True,False,False
IMIDAPRIL,CHEMBL317094,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,not found,,Small molecule,False,True,False,False,False,False,False,False
LISINOPRIL,CHEMBL419213,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1987,LISINOPRIL,Small molecule,False,True,False,False,False,True,False,False
PENAMECILLIN,CHEMBL2106988,CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,not found,Antibacterial,Small molecule,False,True,False,False,True,False,False,False
LORLATINIB,CHEMBL3286830,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,2018,,Small molecule,False,True,False,False,True,True,False,False
CARVEDILOL,CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1995,CARVEDILOL PHOSPHATE,Small molecule,False,True,False,False,False,True,False,False
LINCOMYCIN,CHEMBL1447,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,1964,LINCOMYCIN HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,True,False
NANDROLONE PHENPROPIONATE,CHEMBL1200412,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,1959,Androgen,Small molecule,False,True,False,False,True,False,True,False
SITAGLIPTIN,CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,2006,SITAGLIPTIN PHOSPHATE,Small molecule,False,True,False,False,False,True,False,False
TRIFLUOPERAZINE,CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1959,TRIFLUOPERAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
DAPAGLIFLOZIN,CHEMBL429910,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,2014,DAPAGLIFLOZIN PROPYLENE GLYCOL,Small molecule,False,True,False,False,True,True,False,False
AMLODIPINE,CHEMBL1491,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,1992,AMLODIPINE BENZOATE,Small molecule,False,True,False,False,False,True,False,False
LEVAMLODIPINE,CHEMBL2111097,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,2019,LEVAMLODIPINE MALEATE,Small molecule,False,True,False,False,False,True,False,False
TAMSULOSIN,CHEMBL836,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,1997,TAMSULOSIN HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
CHOLIC ACID,CHEMBL205596,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,2015,,Small molecule,False,True,False,False,True,True,False,False
MILTEFOSINE,CHEMBL125,CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C,2014,,Small molecule,False,True,False,False,False,True,False,False
EZETIMIBE,CHEMBL1138,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,2002,,Small molecule,False,True,False,False,False,True,False,False
TRIFLUPERIDOL,CHEMBL15023,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,not found,Antipsychotic,Small molecule,False,True,False,False,False,False,False,False
BUTOCONAZOLE,CHEMBL1295,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,1985,BUTOCONAZOLE NITRATE,Small molecule,False,True,False,False,False,False,False,True
CEFTIBUTEN,CHEMBL1605,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,1995,Antibacterial,Small molecule,False,True,False,False,True,True,False,False
LEMBOREXANT,CHEMBL3545367,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,2020,,Small molecule,False,True,False,False,False,True,False,False
PIPERACETAZINE,CHEMBL1584,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1969,Antipsychotic,Small molecule,False,True,False,False,False,True,False,False
RISPERIDONE,CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1993,Neuroleptic,Small molecule,False,True,False,False,False,True,True,False
FLUVASTATIN,CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,1993,FLUVASTATIN SODIUM,Small molecule,False,True,False,False,False,True,False,False
ACETOPHENAZINE,CHEMBL1085,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1961,ACETOPHENAZINE MALEATE,Small molecule,False,True,False,False,False,True,False,False
SACUBITRIL,CHEMBL3137301,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,2015,,Small molecule,False,True,False,False,False,True,False,False
FESOTERODINE,CHEMBL1201764,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,2008,FESOTERODINE FUMARATE,Small molecule,False,True,False,False,False,True,False,False
OPICAPONE,CHEMBL1089318,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,2020,,Small molecule,False,True,False,False,False,True,False,False
ZIPRASIDONE,CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,2001,ZIPRASIDONE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
CAPMATINIB,CHEMBL3188267,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,2020,CAPMATINIB HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
ADAPALENE,CHEMBL1265,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,1996,Anti-Acne,Small molecule,False,True,False,False,False,False,False,True
CALCIPOTRIENE,CHEMBL1200666,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,1993,Antipsoriatic,Small molecule,False,True,False,False,True,False,False,True
TESTOSTERONE CYPIONATE,CHEMBL1201101,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,1978,Androgen,Small molecule,False,True,False,False,True,False,True,False
DOXERCALCIFEROL,CHEMBL1200810,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O,1999,,Small molecule,False,True,False,False,True,True,True,False
NOSCAPINE,CHEMBL364713,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,not found,Antitussive,Small molecule,False,True,False,False,False,False,False,False
LASOFOXIFENE,CHEMBL328190,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,not found,,Small molecule,False,True,False,False,False,False,False,False
MICONAZOLE,CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1974,MICONAZOLE NITRATE,Small molecule,False,True,False,False,False,False,True,True
ISOCONAZOLE,CHEMBL1571863,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,not found,Antifungal; Antibacterial,Small molecule,False,True,False,False,False,False,False,False
NAFCILLIN,CHEMBL1443,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1965,NAFCILLIN SODIUM,Small molecule,False,True,False,False,True,True,True,False
PODOFILOX,CHEMBL61,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,1990,Antimitotic,Small molecule,False,True,False,False,False,False,False,True
FLECAINIDE,CHEMBL652,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1985,FLECAINIDE ACETATE,Small molecule,False,True,False,False,False,True,False,False
DILTIAZEM,CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,1982,DILTIAZEM HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
EPLERENONE,CHEMBL1095097,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,2002,Antihypertensive; Aldosterone Antagonist,Small molecule,False,True,False,False,True,True,False,False
GESTONORONE CAPROATE,CHEMBL2107389,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,not found,Progestin,Small molecule,False,True,False,False,True,False,False,False
DESOXYCORTICOSTERONE PIVALATE,CHEMBL1200592,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1982,Adrenocortical Steroid (salt-regulating),Small molecule,False,True,False,False,True,False,True,False
ACEMETACIN,CHEMBL189171,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,not found,,Small molecule,False,True,False,False,False,False,False,False
IDELALISIB,CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,2014,,Small molecule,False,True,False,False,False,True,False,False
BIMATOPROST,CHEMBL1200963,CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1,2001,,Small molecule,False,True,False,False,True,False,False,True
SALMETEROL,CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,1994,SALMETEROL XINAFOATE,Small molecule,False,True,False,False,False,False,False,True
TROVAFLOXACIN,CHEMBL428,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,1997,TROVAFLOXACIN MESYLATE,Small molecule,True,True,False,False,False,True,False,False
DUVELISIB,CHEMBL3039502,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,2018,,Small molecule,False,True,False,False,False,True,False,False
CYPROTERONE ACETATE,CHEMBL139835,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,not found,Anti-Androgen,Small molecule,False,True,False,False,True,False,False,False
SPIRONOLACTONE,CHEMBL1393,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,1960,Diuretic; Aldosterone Antagonist,Small molecule,False,True,False,False,True,True,False,False
DESONIDE,CHEMBL1201109,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1972,Anti-Inflammatory,Small molecule,False,True,False,False,True,False,False,True
METHYLPREDNISOLONE ACETATE,CHEMBL1364144,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1959,,Small molecule,False,True,False,False,True,False,True,True
RAMIPRIL,CHEMBL1168,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,1991,Enzyme Inhibitor (angiotensin-converting); Antihypertensive,Small molecule,False,True,False,False,False,True,False,False
DISTIGMINE,CHEMBL1199307,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,9999,DISTIGMINE BROMIDE,Small molecule,False,True,False,False,False,False,False,False
ALFENTANIL,CHEMBL634,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1986,ALFENTANIL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False
CALCITRIOL,CHEMBL846,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,1978,Regulator (calcium),Small molecule,False,True,False,False,True,True,True,True
TACALCITOL,CHEMBL2105611,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC[C@@H](O)C(C)C)C[C@@H](O)C[C@@H]1O,not found,,Small molecule,False,True,False,False,True,False,False,False
PARICALCITOL,CHEMBL1200622,C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O,1998,,Small molecule,False,True,False,False,True,True,True,False
PEXIDARTINIB,CHEMBL3813873,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,2019,PEXIDARTINIB HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
TEMAFLOXACIN,CHEMBL277100,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,1992,TEMAFLOXACIN HYDROCHLORIDE,Small molecule,True,True,False,False,False,False,False,False
CILAZAPRIL,CHEMBL515606,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,not found,Antihypertensive,Small molecule,False,True,False,False,False,False,False,False
NIMODIPINE,CHEMBL1428,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1988,Vasodilator,Small molecule,False,True,False,False,False,True,False,False
FUTIBATINIB,CHEMBL3701238,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,2022,,Small molecule,False,True,False,False,False,True,False,False
LOFEPRAMINE,CHEMBL87708,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,9999,LOFEPRAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,False
FLUOROMETHOLONE ACETATE,CHEMBL1201064,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1986,Anti-Inflammatory,Small molecule,False,True,False,False,True,False,False,True
SIMVASTATIN,CHEMBL1064,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1991,Antihyperlipidemic,Small molecule,False,True,False,False,True,True,False,False
VALBENAZINE,CHEMBL2364639,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,2017,VALBENAZINE TOSYLATE,Small molecule,False,True,False,False,False,True,False,False
BROMPERIDOL,CHEMBL28218,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,not found,Antipsychotic,Small molecule,False,True,False,False,False,False,False,False
DOLUTEGRAVIR,CHEMBL1229211,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N21,2013,DOLUTEGRAVIR SODIUM,Small molecule,False,True,False,False,False,True,False,False
VISMODEGIB,CHEMBL473417,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,2012,,Small molecule,False,True,False,False,False,True,False,False
DORIPENEM,CHEMBL491571,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,2007,,Small molecule,False,True,False,False,True,False,True,False
LEVOCABASTINE,CHEMBL1615438,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,1993,LEVOCABASTINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
OBETICHOLIC ACID,CHEMBL566315,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O,2016,,Small molecule,False,True,False,False,True,True,False,False
BENDROFLUMETHIAZIDE,CHEMBL1684,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1959,Antihypertensive; Diuretic,Small molecule,False,True,False,False,False,True,False,False
TOPOTECAN,CHEMBL84,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1996,TOPOTECAN HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,True,False
PITAVASTATIN,CHEMBL1201753,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,2009,PITAVASTATIN MAGNESIUM,Small molecule,False,True,False,False,False,True,False,False
BENZBROMARONE,CHEMBL388590,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,not found,Uricosuric,Small molecule,True,True,False,False,False,False,False,False
CHLORAMPHENICOL SUCCINIC ACID,CHEMBL1201281,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,1959,CHLORAMPHENICOL SODIUM SUCCINATE,Small molecule,False,True,False,False,False,False,True,False
RIOCIGUAT,CHEMBL2107834,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,2013,,Small molecule,False,True,False,False,False,True,False,False
LOSARTAN,CHEMBL191,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1995,LOSARTAN POTASSIUM,Small molecule,False,True,False,False,False,True,False,False
DEUCRAVACITINIB,CHEMBL4596392,CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,2022,,Small molecule,False,True,False,False,False,True,False,False
FLUDROCORTISONE ACETATE,CHEMBL1201010,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1955,Adrenocortical Steroid (salt-regulating),Small molecule,False,True,False,False,True,True,False,False
CEPHAPIRIN,CHEMBL1599,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,1974,CEPHAPIRIN SODIUM,Small molecule,False,True,False,False,True,False,True,False
CEFUROXIME,CHEMBL1436,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,1983,CEFUROXIME SODIUM,Small molecule,False,True,False,False,True,True,True,False
SOTAGLIFLOZIN,CHEMBL3039507,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,not found,,Small molecule,False,True,False,False,True,False,False,False
EPROSARTAN,CHEMBL813,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,1997,EPROSARTAN MESYLATE,Small molecule,False,True,False,False,False,True,False,False
CLINDAMYCIN,CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,1970,CLINDAMYCIN HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,False
BENAZEPRIL,CHEMBL838,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,1991,BENAZEPRIL HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
DIFENOXIN,CHEMBL1201321,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,1978,DIFENOXIN HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
ALVIMOPAN,CHEMBL270190,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,2008,,Small molecule,False,True,False,False,False,True,False,False
PRAVASTATIN,CHEMBL1144,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,1991,PRAVASTATIN SODIUM,Small molecule,False,True,False,False,True,True,False,False
